left_sku,right_sku,raw_pair_count,weighted_pair_count,support,cosine,jaccard,lift,selected_edge_weight,left_to_right_confidence,right_to_left_confidence
BMK93,GJN69,1,0.0004644852403443458,3.995939980359992e-07,0.43696384545479316,0.1909374022346403,477828.5038641618,0.43696384545479316,0.1909374022346403,1.0
BPGP-10R-FL,BPGP-10R-ML,1,0.012612253726343154,1.0850249809913555e-05,0.7992346259601959,0.6387759873337343,58872.00742144235,0.7992346259601959,1.0,0.6387759873337343
BPGP-10R-ML,MS0502bw-06,1,0.007132154292165797,6.1357515819088725e-06,0.017380588685392315,0.0008350463251539905,49.23355501247441,0.017380588685392315,0.3612240126662658,0.0008362812339662563
BPGP-10R-ML,lr10619,1,0.007132154292165797,6.1357515819088725e-06,0.35838834734293595,0.21830667879062857,20933.410650116588,0.35838834734293595,0.3612240126662658,0.35557494243847076
BPGP-10R-ML,ΜΙΝ14265,1,0.007132154292165797,6.1357515819088725e-06,0.6010191450080985,0.3612240126662658,58872.00742144235,0.6010191450080985,0.3612240126662658,1.0
BPGP-10R-ML,ΜΙΝ61029,1,0.007132154292165797,6.1357515819088725e-06,0.17580405611511304,0.0743174495166652,5037.209498124829,0.17580405611511304,0.3612240126662658,0.08556204754604949
BPGP-10R-MR,BPS-GP-XB-L,1,0.9084592536710895,0.0007815423046771299,1.0,1.0,1279.5212671348856,1.0,1.0,1.0
BPGP-10R-MR,SW-PT-FMV,1,0.9084592536710895,0.0007815423046771299,0.9672294030611335,0.9355327181459967,1197.0340089683093,0.9672294030611335,1.0,0.9355327181459966
BPGP-10R-MR,Τ0-1-509,1,0.9084592536710895,0.0007815423046771299,1.0,1.0,1279.5212671348856,1.0,1.0,1.0
BPS-GP-EFB,WF-0765-NL,1,0.5200438108382359,0.00044739071875065495,0.7921370945022782,0.6274811764865114,1402.5350777029116,0.7921370945022782,1.0,0.6274811764865112
BPS-GP-ML,OC09645,1,0.5654098067478773,0.00048641882579444223,1.0,1.0,2055.8414826291987,1.0,1.0,1.0
BPS-GP-ML,ΜΙΝ61256,1,0.5654098067478773,0.00048641882579444223,1.0,1.0,2055.8414826291987,1.0,1.0,1.0
BPS-GP-XB-L,SW-PT-FMV,1,0.9084592536710895,0.0007815423046771299,0.9672294030611335,0.9355327181459967,1197.0340089683093,0.9672294030611335,1.0,0.9355327181459966
BPS-GP-XB-L,Τ0-1-509,1,0.9084592536710895,0.0007815423046771299,1.0,1.0,1279.5212671348856,1.0,1.0,1.0
BT8221,POL17319,1,0.00018351145206247342,1.578738535602814e-07,0.7058804465908621,0.4982672048793149,3156109.7271186844,0.7058804465908621,1.0,0.4982672048793149
BW32096,BW36057,1,0.9441221309124813,0.0008122228741776593,0.9732066450857799,0.9471311740391192,1166.0976366838336,0.9732066450857799,0.9471311740391192,1.0
BW34088B,BW91002B,1,0.0048542110286230325,4.1760500092530654e-06,0.731885363521069,0.5356561853363675,128268.62325630427,0.731885363521069,1.0,0.5356561853363675
BW34094,BW43140,1,0.000246244059837992,2.118423575533466e-07,0.5740974666602305,0.3295879012256946,1555816.8112942048,0.5740974666602305,0.32958790122569454,1.0
BW34094,BW91002B,1,0.00024660671564057145,2.1215434826796274e-07,0.09477447427792186,0.02578840588946758,42338.047973032604,0.09477447427792186,0.33007330162446197,0.027212746170170082
BW36010,BW98003B,1,0.962423031618314,0.0008279670344770955,1.0,1.0,1207.7775543703285,1.0,1.0,1.0
BW41100,BW62003,1,0.018852423349889458,1.6218632078523605e-05,1.0,1.0,61657.48104762672,1.0,1.0,1.0
BW91002B,BW98001,1,0.00396135900550138,3.4079345158324042e-06,0.09110898148181726,0.018536139400450444,2435.7411998647513,0.09110898148181726,0.4371310684934624,0.01898937665369412
BW93519,SUS1934,1,0.0010696786737279466,9.202384504875011e-07,1.0,1.0,1086674.8715729548,1.0,1.0,1.0
BW98001,BW98022,2,0.13875174808538304,0.00011936733600150215,0.8155535539836903,0.6651275994154282,5572.10725894945,0.8155535539836903,0.6651275994154281,1.0
BX-V5B,MAP106711,1,0.496928642196187,0.00042750487125611434,0.6317567542885509,0.39911659658920456,933.5954358052154,0.6317567542885509,1.0,0.39911659658920456
BXC-V7L,BXS-IC-B-S3,1,0.02950441538312867,2.53824799554855e-05,0.528876033820887,0.2824837012107221,11019.800257526173,0.528876033820887,0.2835970209273982,0.9862933617406322
BXC-V7L,BXS-IC-L-S3,1,0.02950441538312867,2.53824799554855e-05,0.09378678033584849,0.02876219125275419,346.5366733743355,0.09378678033584849,0.2835970209273982,0.031015700154397925
BXC-V7L,EGB56703,1,0.02950441538312867,2.53824799554855e-05,0.27564000763241053,0.15977556845105964,2993.3014402391204,0.27564000763241053,0.2835970209273982,0.26790624795401435
BXC-V7L,EK234-02,1,0.00012351234990279851,1.0625696882831276e-07,0.034455814261007724,0.0011872031363890632,11172.943755880284,0.034455814261007724,0.0011872031363890632,1.0
BXC-V7L,MAP846020,1,9.044688145826918e-05,7.781093527321556e-08,0.0043815236390956965,0.0008371464844702532,246.72302591590534,0.0043815236390956965,0.0008693772034000789,0.022082186333933326
BXC-V7L,MAP851722,1,0.07431803340787062,6.393537946137555e-05,0.7510332248404537,0.6001182024467029,8822.203130193418,0.7510332248404537,0.7143463987328126,0.7896041833693399
BXC-V7L,MAP851814,1,0.07431803340787062,6.393537946137555e-05,0.8451901553690818,0.7143463987328125,11172.943755880286,0.8451901553690818,0.7143463987328126,1.0
BXC-V7L,TKC291,1,0.00012351234990279851,1.0625696882831276e-07,0.034455814261007724,0.0011872031363890632,11172.943755880284,0.034455814261007724,0.0011872031363890632,1.0
BXS-IC-B-S3,BXS-IC-L-S3,1,0.02950441538312867,2.53824799554855e-05,0.1749016271279961,0.031002337249831292,1205.1848056481783,0.1749016271279961,0.9862933617406322,0.031015700154397925
BXS-IC-B-S3,EGB56703,1,0.02950441538312867,2.53824799554855e-05,0.5140371133740094,0.2669124992050272,10410.099974048422,0.5140371133740094,0.9862933617406322,0.26790624795401435
BXS-IC-L-S3,EGB56703,1,0.02950441538312867,2.53824799554855e-05,0.09115536109319897,0.028592354482848702,327.3635937309483,0.09115536109319897,0.031015700154397925,0.26790624795401435
C0126,DTTT35542A,1,0.0019849302856630308,1.7076241821652185e-06,0.61460699038606,0.3777417526314105,221208.95017570248,0.61460699038606,0.3777417526314105,1.0
C0126,EN69734,1,0.0019849302856630308,1.7076241821652185e-06,0.61460699038606,0.3777417526314105,221208.95017570248,0.61460699038606,0.3777417526314105,1.0
C0126,FTG81,1,0.0019849302856630308,1.7076241821652185e-06,0.412698815625445,0.25872265548330026,99741.09888903293,0.412698815625445,0.3777417526314105,0.45089088307597985
C02G0130179,DTBMSTTE,1,0.0008430809863311097,7.252977548789892e-07,0.8774472689317971,0.7699137097558695,1061513.984534978,0.8774472689317971,1.0,0.7699137097558695
C02G0190125,IT16951,1,0.012378420849491879,1.064908472216181e-05,0.02442140697858343,0.0006473451523693252,56.00529382327334,0.02442140697858343,0.9212583390166875,0.0006473809718240174
C02G0190125,MAP907003,1,0.0010580066163415208,9.101970462162054e-07,0.11985050624251861,0.058201871124155,15781.356252804162,0.11985050624251861,0.07874166098331238,0.18242114361331754
C1817,ΙΤ17253,1,0.02770123901368174,2.3831217628835105e-05,0.11777808962930204,0.0522111441559943,582.0801359282441,0.11777808962930204,0.06450379510438772,0.21505212792951334
CA117,KL999-16B,1,0.0018490442289232226,1.5907221840527448e-06,0.2477031025101194,0.06135682699313871,38571.679962881724,0.2477031025101194,1.0,0.06135682699313871
CA117,MAP871417,1,0.0018490442289232226,1.5907221840527448e-06,0.14315178922877128,0.02049243475939855,12882.472480008531,0.14315178922877128,1.0,0.02049243475939855
CA117,Μ1-0-008,1,0.0018490442289232226,1.5907221840527448e-06,0.052819811866399176,0.0027899325256018036,1753.877926372903,0.052819811866399176,1.0,0.0027899325256018036
CA120,CL97,1,0.004372315015681456,3.761477623042955e-06,1.0,1.0,265852.97061823844,1.0,1.0,1.0
CA158,DTDSP-733-AC,1,0.03750994583331485,3.2269592055360364e-05,1.0,1.0,30988.925992136552,1.0,1.0,1.0
CA158,IT16951,1,0.03750994583331485,3.2269592055360364e-05,0.04429151764505589,0.0019617385353022975,60.79217028640526,0.04429151764505589,1.0,0.0019617385353022975
CA302,IT14104,1,0.13983767228065702,0.00012030155038134307,0.33173761087274506,0.11004984246755681,914.7832435966999,0.33173761087274506,1.0,0.11004984246755682
CA302,MAP847110,1,0.13983767228065702,0.00012030155038134307,0.6351978954138112,0.40347636633813516,3353.8750336895755,0.6351978954138112,1.0,0.40347636633813516
CA302,SUS2071,1,0.13983767228065702,0.00012030155038134307,1.0,1.0,8312.444825774122,1.0,1.0,1.0
CA302,ΜΕΤ83173,1,0.13983767228065702,0.00012030155038134307,1.0,1.0,8312.444825774122,1.0,1.0,1.0
CA302,ΜΙΝ61272,1,0.13983767228065702,0.00012030155038134307,0.4489580776470844,0.20156335548456547,1675.4842713633461,0.4489580776470844,1.0,0.20156335548456547
CBL16,FGG90,1,0.00011884202697326128,1.0223911669990186e-07,0.01356152283723686,0.0030976575786156504,1798.8702132935528,0.01356152283723686,0.003267343223900406,0.056288822159720225
CBL16,HJW12,1,0.036253837189565576,3.118896896699002e-05,0.4131031179402564,0.1711175603637563,5471.619989509094,0.4131031179402564,0.9967326567760997,0.17121359964660632
CBL33,W4472,1,0.0002013955078108701,1.7325940452483428e-07,0.10328157403500712,0.010667083535148659,61567.125688808905,0.10328157403500712,1.0,0.010667083535148659
CC2001,KON746837mm,1,0.00025388755485364746,2.1841801263769268e-07,0.17242764292681564,0.029731292045297432,136121.06293914086,0.17242764292681564,1.0,0.029731292045297432
CC2001,KON746837tn,1,0.00025388755485364746,2.1841801263769268e-07,0.18884770009392837,0.03566345383076632,163280.7358700957,0.18884770009392837,1.0,0.03566345383076632
CCG04,DYC85,1,0.00018390929742808135,1.582161176548854e-07,0.1914558001981608,0.0675923704470969,231678.81991311288,0.1914558001981608,0.07235563889132877,0.5065994024953722
CCP66,FGJ40,1,0.00019647635804752057,1.690274880931788e-07,0.049577825242494114,0.002457960755775287,14541.781242233812,0.049577825242494114,1.0,0.002457960755775287
CCP76,GHK74,1,0.0004771811884123775,4.1051624960980845e-07,0.28374889813751364,0.16422152724464567,196127.28429332652,0.28374889813751364,0.31598668989945283,0.25480009053505553
CCP76,LEG202661,1,0.0004771811884123775,4.1051624960980845e-07,0.47628534876045137,0.2810854928744869,552591.3618753977,0.47628534876045137,0.31598668989945283,0.7179028126660902
CCP76,LEG203225,1,0.0004771811884123775,4.1051624960980845e-07,0.5621269339743941,0.31598668989945283,769730.0416239186,0.5621269339743941,0.31598668989945283,1.0
CCP76,POLDA-24008,1,0.0004771811884123775,4.1051624960980845e-07,0.5621269339743941,0.31598668989945283,769730.0416239186,0.5621269339743941,0.31598668989945283,1.0
CDC22,CDC52,1,0.00019718309924903515,1.6963549351027368e-07,0.10356367666886093,0.029297640463831983,63226.362026192364,0.10356367666886093,0.031016845090353882,0.3457938772924374
CDC22,DRH43,1,0.00045064956206284675,3.876912430723638e-07,0.029831051407341744,0.010779925817678877,2295.3616930196304,0.029831051407341744,0.07088704716465466,0.012553656325963865
CDC22,DT6315873650,1,0.003725958347707809,3.205420675094855e-06,0.7118458368952322,0.5368132821729583,158083.61736796948,0.7118458368952322,0.5860921819572704,0.8645815643076036
CDC22,EN52948,1,0.0007937873507479938,6.828907218680281e-07,0.21376501383066,0.1026557039768675,66914.77812588165,0.21376501383066,0.12486252314016917,0.36596634433476133
CDC22,FRC25,1,0.00019718309924903515,1.6963549351027368e-07,0.09459489823648987,0.02881278606814442,52749.54307737457,0.09459489823648987,0.031016845090353882,0.28849467914306764
CDC22,GRF09,1,0.0007937873507479938,6.828907218680281e-07,0.05385508573045478,0.019976286482994824,4247.19529224347,0.05385508573045478,0.12486252314016917,0.023228509132229475
CDC22,IT6104,1,0.001189712289059727,1.0235026838430815e-06,0.07354293422113117,0.02567756742517933,5284.366381478724,0.07354293422113117,0.18714140264755189,0.028900943870981396
CDC22,K7167,1,0.00019718309924903515,1.6963549351027368e-07,0.1274522686200141,0.030165940017394303,95758.73798725048,0.1274522686200141,0.031016845090353882,0.5237180225476921
CDC22,SUS1990,1,0.0007937873507479938,6.828907218680281e-07,0.3533589154672189,0.12486252314016917,182844.0761336035,0.3533589154672189,0.12486252314016917,1.0
CDC52,DHW14,1,0.000186217405557771,1.602017698895147e-07,0.5714575057032346,0.3265636808245624,2038452.3906931954,0.5714575057032346,0.3265636808245624,1.0
CDC52,FFC84,2,0.00037304995633013485,3.2093274569198717e-07,0.1350782546889046,0.027485307709522212,56853.45336281816,0.1350782546889046,0.6542061227075625,0.027890498508765564
CDC52,FRC25,1,0.00019718309924903515,1.6963549351027368e-07,0.315847579821532,0.1866310701440737,588082.6684014525,0.315847579821532,0.3457938772924374,0.28849467914306764
CDC52,GJF68,1,0.0001868325507723638,1.6073097580247248e-07,0.08435431896368273,0.020791132159626084,44270.565099855914,0.08435431896368273,0.3276424418830001,0.02171773316952538
CDC52,K7167,1,0.00019718309924903515,1.6963549351027368e-07,0.4255566773353399,0.2630664683242516,1067574.2551114557,0.4255566773353399,0.3457938772924374,0.5237180225476921
CFF37,DVP39,1,0.0001811527333521744,1.5584466133236053e-07,0.6880355407021579,0.4733929052693107,3037594.622890124,0.6880355407021579,1.0,0.4733929052693107
CGH55,GVG62,1,0.0006972193823154662,5.998138504489046e-07,1.0,1.0,1667183.9092271603,1.0,1.0,1.0
CGH55,GWX77,1,0.0006972193823154662,5.998138504489046e-07,0.1852266569549104,0.03430891444669205,57199.27010857624,0.1852266569549104,1.0,0.03430891444669205
CGH55,SUS1973,1,0.0006972193823154662,5.998138504489046e-07,1.0,1.0,1667183.9092271603,1.0,1.0,1.0
