node_index,node_id,node_type,node_value,embedding_00,embedding_01,embedding_02,embedding_03,embedding_04,embedding_05,embedding_06,embedding_07,embedding_08,embedding_09,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47
149,brand::janod,brand,janod,0.020358884321033215,0.20067765660150827,-0.023738640679747576,-0.2115643252368178,0.16698219338155182,0.20447314580723386,-0.05610909966083867,-0.04869580970142296,-0.0939269039514633,-0.015023229597759638,0.017071489715831445,0.0689706092414142,0.2753463732190921,0.07303160172215362,0.05881001083984194,-0.22033339810925645,0.048918087939209855,-0.24418727826790643,-0.14235643772395679,-0.05095936708617731,0.209361154440148,0.0699595933868525,-0.10678267186176463,0.13082393601100628,-0.17115607389392798,-0.16684702765822687,0.2935037286051647,-0.05315579362054116,-0.05271730955280065,0.07060446474612027,0.1945137314000899,-0.24945066405843125,-0.2173158302602251,0.06896646096252695,-0.07667607687138832,-0.04960041235747697,-0.1125170264389274,-0.04793871482065885,-0.07540812926575392,-0.07663403893685396,0.22238623174268815,-0.18605799511444696,0.03585802948805499,0.2727031207104187,0.06539538348602282,0.12309094214514653,0.09354862742369227,-0.027007726826308254
150,brand::jaq jaq bird,brand,jaq jaq bird,-0.04299480680087724,0.1472473241355572,-0.23719521786326625,-0.07576520433127477,-0.0446322982769709,-0.05974559195846105,0.013580438551188038,-0.10413752731256666,-0.3021204716871165,-0.057253036945649004,-0.014093644672308461,0.13944889311641948,0.2061313938588905,0.0018332209355482161,-0.027713568781847997,-0.16497288240553223,0.14712258300519984,-0.11409862425668947,-0.21344775049839257,0.03789762975277451,-0.07784930619641868,0.093372360758489,0.2021485214924255,0.19416447506564802,0.045834039423401404,-0.34236190354741824,0.07255441119979934,-0.09123478728386156,-0.2153209907575787,0.03987782732797409,0.07857028162019274,-0.16847252375307473,0.0020996157577440042,0.09162285886301116,0.03645955836625897,-0.07256458564404146,-0.12427711205038869,0.06009424597769131,-0.024927897176865322,-0.09824206626645882,0.2667549938560873,0.026118910783147622,0.027143284133566356,0.28598975181496394,0.173317528175101,0.15159315324627715,-0.16192809721232748,-0.2117949291829329
151,brand::jay franco,brand,jay franco,-0.014790710171531546,-0.06842698766581888,0.049525558914435844,0.26846839744257867,-0.05691897144298928,0.11041262226385637,0.10219492773980529,-0.13924179576483084,-0.04164048119761744,0.2792633302939927,0.039405437062588845,-0.24868942043489758,0.08975974514288354,0.013077744156522951,0.09517311714971777,-0.07253241865186785,0.11576317216612092,-0.11667692857944338,0.01521219794626063,0.0189833836017048,0.03344409826842948,-0.3338781964486065,-0.09127306030429924,0.024304759759958734,-0.22144001152668807,-0.03099405115389297,-0.0857490850552035,0.2929784930008613,-0.14093440689587952,-0.022621474422298105,-0.005677593112695692,0.055790986229720875,-0.030307572628841303,-0.03654769945336859,-0.09301428090576096,-0.04934796688523428,0.32207656675353685,0.16862906161885613,0.09582576901322583,0.07701107202392692,0.21006413450983757,0.0014468888918531546,0.18303733070886935,-0.13140198431327912,-0.1021865610579058,-0.1546515611736578,0.1707987536655466,0.2734252644055984
152,brand::jazwares,brand,jazwares,-0.008871258673094158,-0.18672084756231117,0.31313932270223993,0.22633754894538588,0.02593670431538059,-0.05949840269838832,0.2715261084056623,0.07641149354995021,-0.014166528486228687,0.08534474879070399,-0.24185704777949782,0.22435386193398024,-0.13269414756341233,-0.09836579496964988,0.005697345792794186,-0.024731819162418664,-0.09996923580007867,0.13522950033850398,0.0780159308420238,-0.12442225624782151,0.1753526408443343,0.15335283318233708,-0.03408472977413026,-0.15597445972738083,-0.1093634078166016,-0.15638613254482953,-0.1429935553330024,0.20558377387030552,0.022911133020437364,0.027855425831175614,0.4253633365338489,0.03805920217595787,0.038227788665722524,-0.03479660349317414,-0.02169200430931992,0.16063985541516812,-0.149542069668819,0.0648413482119109,-0.02176032433766694,0.2658625374346536,-0.024792573022099435,-0.11983127562921093,-0.04191509415649747,0.14468040097995175,-0.05542913243503291,0.027158012420590474,0.07989991943882033,-0.028415110469586554
153,brand::john,brand,john,0.22688293754974245,-0.11704014854271154,-0.009494516666029256,0.1019191723900252,-0.06990817888697914,-0.047540710385377834,-0.21848003046014558,-0.2284514596764344,0.12561016187780288,-0.003721254706101171,0.043634458578293324,-0.05312408038869664,0.18168655860348995,-0.1245767675593703,-0.11891410080638502,0.03159964223754892,-0.05328916129494182,0.04061791812537676,0.1351809418968508,0.20177650076229492,-0.09716993828332718,-0.27312178425469014,-0.10414787666774232,0.22564831392544613,0.23554626357169592,0.1362405985059918,-0.11548770424098363,0.11651060942888347,0.0760855923407338,0.13416588601180315,-0.003614490423527978,0.029205091307912164,-0.1640579268683622,-0.08591702436726216,0.09151586757078355,-0.01145742712342975,-0.20235777727195192,-0.06382668604825774,0.20207048738403013,-0.024925076134654434,-0.3348829912292884,0.19725668277817118,0.09978036603381536,-0.12218187952430379,-0.20499830941436595,-0.05935671247072894,0.044880730527100614,-0.21311601723140244
154,brand::johntoy,brand,johntoy,0.026688804965071793,0.007492378577451262,0.1500886594556592,0.20062273628983457,0.05878818748799254,-0.08156546592167416,0.10009591159910228,0.010311198191671733,0.1197424742998098,0.016623027841469285,-0.13763333248586193,0.031204340945767215,0.11442176021113169,-0.12881754057202452,0.2746333165632733,0.032854237837576086,0.0017679491275744965,-0.16857310405940232,0.2648953174603598,0.03444205388078763,-0.16496760265444,-0.318878299070074,-0.10306352205612757,0.06050719146870749,-0.07066966156133479,0.3057359349457843,-0.006699725075882321,0.014054362833809812,0.06191214928092469,-0.20708622311798794,-0.06436304375778253,0.14850196071248956,-0.14978197344344285,-0.18931727586664396,0.02645616365821139,-0.0625225321212244,0.11236907789582677,0.15499748908530195,0.26036013806665415,0.16310856487679334,-0.21377601558766585,0.07569876404130799,-0.22553270797209138,-0.08132303267720101,-0.1190665658757396,-0.12841586413276784,0.16506295582463237,0.013034627003736301
155,brand::jono toys,brand,jono toys,0.06410536285736092,-0.03888595543757642,0.24691482962664998,0.12037470440329472,0.0298151295006273,0.05443442526299199,-0.057915709640644804,-0.027639531214062596,0.049712278059960174,0.20231115908987554,-0.1397427858207893,0.05981170247058182,-0.14890290362184927,-0.01659572125042911,0.2697496600514713,0.23028311703302023,0.07486932238212489,0.15519524857576958,-0.0105241585001561,-0.04680345972500431,0.06361695599872277,-0.2262645680081834,-0.3305484529310969,-0.008701087208730824,0.24859118662567278,-0.04994416467702198,-0.20416095248308727,-0.09206040696105738,0.26255896979180615,0.017364616779881367,-0.25224193145101775,0.10195742148666746,0.01800735608585576,-0.11543164100127504,0.10374803080289988,-0.053962943329080984,-0.01256071974151497,-0.018454665630137052,-0.07087042946103612,0.3033840719387826,-0.1486986117032266,0.1853610713547449,-0.028073455461007393,-0.07209780431178184,-0.15992611638614254,-0.11586389027028211,0.08056758144470409,-0.09531292291277574
156,brand::jt toys,brand,jt toys,-0.11243207680160411,-0.20375209391603719,0.18626329130536454,0.24037468886282684,0.31682176471324563,-0.058657105747536284,0.01199250706744773,0.013645491989246496,-0.09288394785306463,-0.004712015850122376,-0.02967084844403343,0.0571837877232317,-0.05684277939289413,-0.10525248752635093,-0.09493544109512916,-0.0861853358496136,0.01408651512596399,-0.027843595059093933,0.2269860407156418,0.20064111765023598,-0.01896280238874105,-0.07739066015331496,0.09616609372915692,-0.0024749275496094795,-0.1548676222727956,0.10515434808279087,-0.17265946234042823,-0.028374392539060583,0.1381282576405179,0.0071946052844956,-0.2032725670647237,0.07657979631887261,-0.2974999146564949,-0.027853655869420717,-0.005850985298912779,-0.05804963861173035,-0.25479838985287084,-0.17510045007188638,0.017052414773492803,0.13294145252652395,-0.11944255072294234,-0.028271537814251353,-0.26693208944094743,-0.19681899789704757,-0.21114451025363248,-0.15139908120088597,0.09454585831465097,0.24002655098464915
157,brand::just toys,brand,just toys,-0.03864236769831594,0.03744952621549225,-0.20410159800248856,0.20320953529896565,0.2111790392618413,-0.07930797449799433,-0.005561806405840052,0.16404566753584993,0.03772741192316788,0.010316052937950005,-0.07263488531023639,-0.07497386530645582,-0.11875572968619029,-0.20534845613228062,0.07051826926989127,-0.03599175738326683,-0.07555407715381994,-0.22719811076521576,0.0859368845906824,0.04632368964702802,-0.08483059538218829,-0.36776141717481964,0.16206925064491517,0.04874363836756259,0.14269908726837413,-0.05858840631381038,-0.39718545660719135,-0.0679706972322472,-0.03653082193753921,0.20666761338243458,-0.2121505097967904,0.2103168556454502,0.17400731751459295,0.05030722399303266,-0.017752205344393993,0.12476972280338872,0.013797119504317142,-0.04105238627463295,0.00813728745552448,0.19201632698407314,0.1336891184781123,-0.17943245476320857,-0.09929612036084585,-0.0810729255878198,-0.047047384947063745,-0.03344033846739627,0.2149441461681557,0.02039653546689594
158,brand::jworld,brand,jworld,0.06216274234458374,-0.05703009027325382,0.03159175495915855,0.34132463899488086,-0.007426546901422032,0.07321752858253831,-0.08456652072887544,0.15293202095414624,0.16213776230161656,0.05830097455790344,0.1013290640760983,0.08514382727952241,-0.21153880869587408,0.09973546070006804,0.04718188521885311,-0.04365347650869708,0.06941966510694607,0.23500461384256427,-0.054907253670633344,0.05498681319412553,0.12046511080564147,-0.09968468024351246,0.012349009536934581,-0.25955519871336385,-0.016116843330770333,0.01151951451191188,0.09966253541729084,0.2564141248024584,-0.1159057124756269,-0.07843861724779348,-0.008898868751421167,0.24794588402765166,-0.08888310135043631,0.009291593440294132,0.14470335447734242,0.2471404229285292,-0.00959243707324506,-0.06127053827623562,0.22199011321512113,0.09416175557336538,-0.13415247702403313,-0.05587503187385867,0.22132927759024987,0.0037054540914725396,-0.37029799917068534,-0.016721220439232583,0.07294470863583039,0.23083985144553493
159,brand::k-toyz,brand,k-toyz,0.17230676590003507,0.18662202852641577,-0.19385081887889793,-0.03862433297273913,-0.065382444435216,0.1373812687912587,0.006608085660441919,-0.21011732893506574,-0.2574088510263308,-0.052154106854928085,0.04384713198885345,0.1998762243994142,0.030682489596443797,-0.014207127464961231,-0.29658054739608786,-0.15774229568544632,-0.19602659375409334,0.11669094412814167,0.042929004624049895,-0.202643997094496,-0.0711903761019273,-0.02864429714091776,0.05451991632502251,0.12060928394058237,0.09403504401703781,-0.013280014030824034,-0.18253412706998356,0.04725032428471311,-0.08335909621849591,0.30303987671714816,0.10599698706575786,0.04091055033413093,-0.10930238532318601,0.08199601213104755,-0.026813418079458192,-0.09965800455871326,0.0299562356238946,-0.1951559026077384,0.02445310760798576,-0.13318242843489814,0.15451002597105817,0.19929994198443968,0.1124056336552118,0.0870155511972942,0.05354742174620642,0.16918073896453403,0.2416313645356893,0.26324493968829465
160,brand::kaichi,brand,kaichi,0.1728859598882912,0.2618718377982117,0.08709878216204907,0.07555002916698529,-0.2728415368862842,0.24128399229248265,-0.10226734299230415,-0.015152313805396734,-0.11058317863561268,-0.02737027167905886,-0.11786023967288144,-0.04414430017550857,0.0072974385737885365,-0.1490632863587283,-0.13674979050874386,0.17392008115640364,0.03398561505486325,-0.005319364132880072,-0.14330077251937592,0.11694643546309756,-0.023607545808130855,0.25238489216642124,0.16228457541979255,0.06826289683833889,-0.11178301889828438,-0.020999498969679977,-0.21302522226756535,-0.18053850233352095,-0.12635830435829348,0.08439463054396347,-0.02936866690073393,-0.09778318294672712,0.16917389525553572,0.10531252234122655,-0.25147844384408297,-0.3060101744260703,-0.20055559557990876,0.16993616196970532,0.06149465013568656,-0.1606931256253748,0.0035532188942785366,0.0978077232716354,-0.12185881518455895,0.0728814048717748,0.12023701838883687,-0.03607778377489883,-0.2183729719467898,-0.03601964269812988
161,brand::kanisi,brand,kanisi,0.06305790178215606,0.11941563624035811,-0.09952807078268407,-0.1486144424825693,-0.16660766104350086,-0.14886537788039347,0.03731247036359882,-0.05257957980193355,-0.052798465057911165,-0.03582934895410242,-0.03220955435410611,-0.050593089465117404,0.04925964309902716,0.0975870456657709,-0.07149376590939219,0.08232100225290935,0.1704794751246177,-0.10033339062427872,-0.08896129872903687,0.1788864831766495,-0.03177911100653223,0.29652326279780555,0.31917162024150947,0.09285737748051999,0.04621899649457382,-0.03076429083649747,0.2180936280260454,0.019730313010677566,-0.21386898438274674,-0.04805737127126715,0.07398085275775172,-0.2459658329066982,0.10339261054363043,0.3147739834638525,0.04505781605767975,-0.15499388326499544,-0.0636755954085536,-0.04652034250382395,-0.11777457506028619,-0.21177328534697273,0.2591264049254934,0.03799525195859535,0.024863465777350307,0.083549175479918,0.17335241272203028,0.23544985835026616,-0.2146086993389982,-0.11027393577830283
162,brand::karactermania,brand,karactermania,-0.06030355981558401,-0.17991226205514113,0.07942362598627231,0.2160798530705124,0.10792408412851708,0.03818533511088799,0.08799779727046383,-0.01172201253144948,0.10176204257068261,-0.028458048147555603,0.05783733302276649,-0.005737480083348353,-0.029021538652446943,-0.09948810394402867,0.1564284379898943,0.00416676318641179,-0.12525010893691055,-0.017695084196654314,0.07488862208443965,0.00042374437574347733,-0.1303057745559012,-0.23027249037009714,-0.05272782866688985,-0.2513123632672628,0.06570187750530644,0.25084617311199375,-0.12749657436184741,0.15674106532327264,0.10168740686420734,0.014790813418351848,-0.07912799104683302,0.27882867032597913,-0.15392447217850544,-0.22382705768970884,-0.07173991360308209,0.1677080424449662,0.021629311517950552,-0.04534501489424446,0.20871147668177062,0.2588903782466714,-0.21757844961132336,0.052434750195482965,-0.04160093323358757,-0.30102948921140105,-0.250812154224097,-0.08704280766752671,0.20604249072898623,0.06714647369437436
163,brand::kawaii kuties,brand,kawaii kuties,0.21352416018783832,-0.18732539333113432,0.33305193543966144,-0.025127608659150806,0.16601734907462326,-0.17475241418818502,0.1965828443736047,0.006815781874715707,0.01529675878883936,0.15369555695570286,-0.05868517560523481,0.055229158571360994,-0.11832724964906846,0.15749907123243626,0.22222551923991576,0.11441500377337681,0.1233733504608565,0.06661844601269488,-0.15141579112909068,-0.008933929432297124,-0.0349970017324824,-0.13489922671003687,-0.2264228142435656,-0.22322290943961276,-0.0974859173666893,0.12908379189687258,-0.029894528532512277,0.15981836126310817,0.15101377971808225,-0.0468137427031413,0.010028002061308125,0.07565394842262028,-0.13476774532711827,-0.23081609289883187,0.04130768619358072,0.06546192863702527,0.12707928017646147,-0.0448733605575834,-0.12347700671625327,0.14371596602255743,0.05718277512555506,0.12137866427918069,-0.22452500137957646,-0.3143397118085676,-0.0047614290999912195,-0.05496093244894366,-0.0294280820305741,-0.17350628432094392
164,brand::kids,brand,kids,-0.08550853410883504,-0.2791110713864237,0.12243081931488344,0.10894113090547979,0.1125752773088745,0.12300667734516145,0.06874180703272997,0.055424389302769654,0.09361337579276942,-0.04516525209239269,-0.08959469875851032,0.041614508467847394,-0.133329820194112,-0.11855340046592783,0.09095327501619312,0.028999456437494856,-0.019371374889412242,0.18769012242457184,0.12361959310112958,0.01560732675650611,-0.07852842588637601,-0.3363595237230661,-0.18162701435477888,-0.14313867388957255,0.07510828777197891,0.16852964381340624,-0.07816974387346434,0.1383973334915425,0.09980585829806947,0.009710807169935434,-0.03947523680585754,0.2813686643562407,-0.14728221858508644,-0.13803963077295947,-0.03523298951782766,0.11587225798022582,0.013265575590453962,-0.03578986078213239,0.23437218468663298,0.26318610768815087,-0.10540972555175329,0.040228110281751446,-0.0340233586068407,-0.22401744957850697,-0.17612936050760397,-0.1566068083364005,0.3034427434962236,0.15509649795073718
165,brand::kidsmedia,brand,kidsmedia,-0.021805136150742283,0.17784825814114696,-0.025277598475004527,-0.18390293280090447,0.03919275557187418,-0.11432041283267204,0.01690327964452827,0.10581902529090646,-0.32337791534355836,0.02924738358772718,0.03463518549855255,0.12592730595907248,0.11256421213633831,0.038772061912994094,-0.03388218684112978,0.1601540285058292,-0.021530146537968076,-0.11064004223926344,-0.06116340219935469,0.14767381396831725,-0.10653301400504242,0.2365395004172417,0.3386194497503502,0.23457701128399863,0.01776256339255127,-0.10983995898736394,0.19176020906549981,-0.22518581153135483,-0.23386278505129673,-0.026866046013885356,0.07103016658108509,-0.22921571759400747,0.08377524540277646,0.08858974615897966,0.11268581796027727,-0.0042802306983557815,-0.06968707120961085,0.016107605321843844,-0.17788351121500717,-0.20165242439144543,0.032066872734942145,-0.05095824947092199,0.07705007361656184,0.22849420063486328,0.1961544296900037,0.11629047550490973,-0.18975536111460303,-0.03167693377884682
166,brand::kidztech,brand,kidztech,-0.09774546515845436,-0.2069545495464271,0.1733632483507731,-0.031601774789899645,0.0548843408118186,-0.10557289060039785,0.09579912865786547,-0.011441523070213528,0.16199975299597974,0.19024788240128832,-0.01673005324594646,-0.0484469114451107,-0.1610721253218869,0.0813424988515684,0.29088511569751835,0.04773124119790427,0.006161471648977761,-0.05078831885212408,0.15059158249873741,0.20748419428637954,-0.052956517504564767,-0.005524127718286987,-0.1464482302455179,0.014820006012785146,-0.01677428516433423,0.26030252835017764,-0.2910361743070186,0.11169710499215474,-0.05244783315434173,-0.0847544299438697,-0.16321693377718707,0.3320751973855163,0.04434153672930607,-0.07833355443228773,-0.14766920307478923,0.06625024700065982,0.0978710808160668,0.11885941746538854,0.16927703006004452,0.35362077937536285,-0.02141084251677548,-0.17281497416793268,0.09873262331806537,-0.17622396522034073,-0.1041951921241578,-0.052371161093116354,-0.062207532166637616,-0.058000761464602486
167,brand::kingsport,brand,kingsport,0.11223049256004793,0.16727565885471268,-0.1802209934814384,-0.12015282747595057,-0.17079240611782828,-0.08091664289045183,0.038740059354618384,-0.00033974244690605017,-0.29936144599596115,-0.10299037426220461,0.12622213603984367,0.14775014918671692,0.3044196449669062,0.08705368864487287,-0.1600070972047502,-0.005934890137529013,-0.00766185078957414,-0.10342168574686447,-0.06274405016385896,0.09881062066504694,0.08908348609292335,0.21708775658650303,0.022312623893145905,0.3093119148217779,-0.12191927095817243,-0.12730336361003833,0.15636309692736508,-0.1664758152109625,-0.03965712568787801,-0.04115829348183085,0.13027990710432513,-0.034189257719598944,0.13654799237241153,0.22770983992206448,-0.015295204059326193,-0.13571779341481421,0.22491791424902136,-0.05604931972425999,-0.0402730656595657,-0.17633671672156012,0.0632340915714777,-0.18618829225410438,0.06702492749090294,0.2517762424461046,0.18882973779227347,-0.02276974577272143,-0.10621208768301624,-0.03849144936275192
168,brand::klorofil,brand,klorofil,0.0284759069775213,0.17812731494830233,-0.1720776521260187,-0.19869286638546657,-0.0933336135169979,0.10066004629981302,-0.05597274763212292,-0.008386281571943837,-0.12930542927821934,-0.05389858809261809,0.08768271085510244,0.026130233390481216,-0.09840314086599447,0.03718969241310382,-0.05553905159721768,0.05237680634644296,0.057252312198677276,-0.07498387260429701,-0.10231100567535283,0.08158068462340709,-0.0016480527425282256,0.32090715125730346,0.15162285417057542,0.16728532888381462,-0.0333652784927433,-0.2278396855082092,0.09806580985854035,-0.224076198662678,-0.1638885183177958,0.13943546161618642,0.031223305262047994,-0.13156643543938001,0.0080375021966939,0.1860096897597867,-0.004442707461912108,-0.01419586826914796,-0.14768593803308244,-0.09769146110606271,-0.08712880526996136,-0.19120038226111788,0.21624053138025343,-0.13711401249753244,-0.002369196428455582,0.2942545931058915,0.326471713652198,0.11592208899683587,-0.2487540332094351,-0.17196850719138457
169,brand::konami,brand,konami,0.03022030493103221,-0.024164233949161236,-0.3105756916515027,0.3625698214488613,0.06720334065713297,-0.05641274885228657,0.09485205293738155,0.006344570386485115,-0.04945190905975191,0.028699532029922724,-0.005807562838390346,-0.08991143902809032,0.14446617778567733,-0.2336515630166849,0.2202891463367274,-0.026860792244085132,-0.03696644843167674,-0.0065075432383795845,0.09451054102562177,0.08547611653100043,0.033512704550334026,-0.14661272427529565,-0.0687745336556214,-0.014065083065322849,0.2977214327611413,0.08207033413746291,0.07017351513101508,-0.14775194469445618,-0.18627845577263116,-0.03812631064407121,-0.14108261355882248,0.04595353855882821,0.022839525068823686,-0.37084684207216495,0.10454299765512172,0.039450484302327414,0.19088023017262515,-0.14808349277061283,0.09573105634801349,0.10191995879540972,-0.029328318815656288,0.14652307212751814,-0.3054733943309692,-0.08448230354855296,0.08904986036966824,-0.1598684618341591,0.0867048868728883,-0.00505959990252222
170,brand::kores,brand,kores,0.015455249605833069,0.2363848472544669,-0.18997422508049822,-0.17206180082383937,-0.12238002215864391,0.04446853438368834,0.035930488013746924,0.11470090224684604,-0.3022697339692068,-0.11573064167413953,0.18550531944359963,0.07541798480505447,0.1256447566446135,0.1310381146702626,-0.1665529239204674,0.10099852688355128,-0.020729574578557706,-0.05856112585472784,-0.07894489601739096,0.019611434216407177,0.031740240704844075,0.32668719112415456,0.08494856145532809,-0.041068623688922536,-0.09294442615595157,-0.03182181527565528,0.01367510647366988,-0.22685401345300685,-0.17069699807382988,0.09711820512031506,0.11298326333026792,-0.14364188261083566,0.05424556911782705,0.3086697915266713,0.12930080377405861,-0.08150214169518018,-0.028116530422444896,-0.08854040238691008,0.011025550769971436,-0.2999535726782505,0.033764631620781055,0.11109153502204203,0.01483143667130856,0.1438569454706557,0.22396663791884325,-0.00018462842896510998,-0.24409636966328832,-0.07875911952899126
171,brand::kruzzel,brand,kruzzel,0.3364626789860295,-0.017919443652409623,-0.0720247446169092,-0.17583163522263728,-0.03614806852736403,0.01621553374374488,0.012854828520104356,-0.0074194843546393306,0.03650230283087534,-0.24412289535330356,-0.1855002820035782,0.11516279938112914,-0.06656344816437991,-0.040032039211327995,0.059201948829306746,0.03972660560880895,0.03150213277281081,-0.20356987142209523,0.08520543186312812,-0.24036438064407492,0.3566403143335391,-0.16643255358651696,-0.14537052649452104,0.03796415073352593,0.25023755034847606,0.027533181640193947,-0.23841514747418688,-0.06261480045714829,0.182798671032901,-0.06581314387366209,0.09113086911540642,0.22728144766011904,-0.06368688996350401,-0.016671665079163695,0.16710497405096766,-0.07045134731177159,0.21910849874360086,-0.11072534458542087,0.015266591843784873,-0.17188243017837113,0.19263627716565385,-0.0872500196314036,0.008632883836592465,0.09179704926690688,0.0372151282829811,0.14000748239170205,0.0031423456860263754,-0.1434991632408694
172,brand::la marelle,brand,la marelle,0.04406740773004762,0.23165290987274798,-0.053151742078101354,-0.17867982190871373,-0.11621325594735914,-0.15277222256349002,0.05137826590349354,0.16279009562103816,-0.11116937254589467,0.0479080639499652,0.13423018009755777,-0.07361145285511951,0.1513870786069194,-0.022224611299271564,-0.1711713619298074,-0.11545609346752966,0.15104479068210158,-0.08479881584681363,-0.08620835050136981,0.03046692496715635,0.064585000690837,0.25955244739015954,0.20323650565952506,0.13064122241863466,-0.03687646397483317,-0.11525045655671091,0.10445287534365692,-0.18572640670770155,-0.24345064408872794,-0.054908413067452186,0.0824518324556499,-0.16439483337991967,0.15522045901031106,0.12576697690590896,-0.046929680100013825,0.005745750532306712,-0.09102399817699196,-0.12577745182574646,-0.15122475925077883,-0.28485780715056336,0.1863707899861005,0.010324120700842975,-0.04872385132787356,0.14092361867928158,0.2962976144687183,0.06588782101482432,-0.3029321631259463,-0.06209384045659825
173,brand::lamaze,brand,lamaze,0.11088227495873147,-0.2830483852688186,-0.016147605407253345,0.05177914698502178,-0.032295347412042374,0.18770659967856532,0.15667506833675418,-0.07139136167183295,-0.24451605287202552,0.04018961116249723,0.016658736517835344,-0.059836762856179726,0.09911234293138876,0.25147108370423005,-0.1342565956847168,0.05869858397683945,-0.08436633244118015,0.05636242002345744,-0.1809432036385504,0.12862325751836137,0.16152069928792362,-0.20692534617163896,0.2503672131104901,0.05307639109376412,0.15216261904747932,-0.06324478123575931,-0.05386080142908537,0.15570521482912783,-0.2261311819797376,-0.09860992292439835,-0.20266103888620868,0.1519076666726733,0.05412683136290351,-0.15635177253930901,-0.11570194255118062,-0.008163299224445175,-0.23392588117760016,0.06551847090660493,0.02475578942636562,0.017416303781373734,0.06924758919344737,0.10062233963857485,0.10037522991123354,-0.10297930524926047,-0.3108605038913622,-0.09664258606194541,0.07238602660973285,0.2409748004109263
174,brand::lego,brand,lego,0.0005231805269191498,-0.2989574478919676,0.16161560340050662,0.1497835082231978,0.10958516146305704,-0.02978549277028151,0.081343157467523,-0.04022537222732524,0.07596243044972979,0.04564706069127568,-0.04805525217291948,-0.024697882102421697,-0.09111245937921883,-0.061934105088502514,0.15847625087403888,0.022751070873277126,-0.07012209647369781,0.135297022635797,0.06403999881475957,-0.059753981748190695,-0.0995071822010298,-0.2509499073124413,-0.17771309818258452,-0.21964267030387064,0.12517513747432163,0.2015170821928005,-0.14190701237512707,0.1287310069242409,0.183323027472286,-0.028483217495004078,-0.13061836225211063,0.25166823964337215,-0.15228489396681044,-0.1776366070922277,0.05225623502970328,0.069807978352179,0.05464375099369079,0.08126947893733402,0.16957805757070277,0.2895142069195583,-0.1858372347902072,-0.010884374125035583,-0.06177923738465503,-0.24076768393849263,-0.21057104814653935,-0.03408489826303441,0.2595398142613544,0.08472085959852302
175,brand::lexibook,brand,lexibook,0.06555651015718772,-0.25986422869847986,0.1313449361611069,0.20072886114199656,0.22246436192899338,0.15937215566455118,-0.05025867894058718,-0.022903981460919993,0.1996837283270588,0.08540569443964449,0.0028872650588610627,-0.02184808859099128,-0.10559353350258818,-0.04486688845697274,0.1366530953554821,0.054504832524242486,-0.05034757669311849,0.10984161057292482,0.0035653634978771143,-0.2072675147813298,-0.11290385452828683,-0.24441641959505336,-0.08880165519327612,-0.04836729201459,0.08290050454299154,0.19586312085115654,-0.11454467692544613,0.09424811529212777,0.1857180739378362,0.01219616291979883,-0.12675960080338192,0.1151041228358377,-0.12436268460551081,-0.17654502357117208,0.024724402895349724,0.19204439484450941,0.03514877855012647,0.10630501392541337,0.2331984783285601,0.18988276506546878,-0.16116699404045012,-0.030678690601372682,-0.16458904966261925,-0.21444886521862974,-0.15698610906846214,-0.13473247316056258,0.27730491192386264,0.17877147191901974
176,brand::lineo,brand,lineo,-0.06928086819438903,0.30942369471589143,0.004007253115282989,-0.20235966006929318,-0.17204822443217804,0.06269014019250603,-0.04470095189966577,-0.010643354416162445,0.013942303138295952,0.033542882894867676,0.0935603268345993,0.0014498179115077026,0.12802400841640504,0.12196463379051475,-0.11265527903043969,0.045516367250439754,0.09204784172313416,-0.08958376018070163,-0.09323012039907175,0.06807313807741897,0.07036387943696182,0.2435112513441204,0.0948449527262901,0.25547005370926446,-0.09615721658531906,-0.28575694324828654,0.1260167205811198,-0.17369316576822688,-0.11402753576551908,0.029564061327846333,0.03387386334377205,-0.1255424530037292,0.06566960504966297,0.09482820117031668,0.05345964983617718,-0.031193842621521563,0.039699201589419565,0.08574377048188342,-0.09573225124513407,-0.3502414531134024,0.27137840478359737,0.018634211683682532,0.00172847914829355,0.26419278914661803,0.1698311553988678,0.183941750439925,-0.20940640155580406,-0.1498504654102872
